"","peptide_id","TE.fixed","seTE.fixed","lower.fixed","upper.fixed","zval.fixed","pval.fixed","TE.random","seTE.random","lower.random","upper.random","zval.random","pval.random","Q","tau","H","I2","fdr.fixed","fdr.random","Rand_Sig","Direction"
"2643","KIF5B|P33176",0.372718044382015,0.0946899818297884,0.187129090298878,0.558306998465153,3.93619300774607,8.27844016901105e-05,0.372718044382015,0.0946899818297884,0.187129090298878,0.558306998465153,3.93619300774607,8.27844016901105e-05,1.45705219655659,0,1,0,0.00053852533470577,0.00105410900717071,"YES","UP"
"2644","KIF5C|O60282",-0.753494673868346,0.0970064606399547,-0.943623842990359,-0.563365504746332,-7.76746897987533,8.00699395017724e-15,-0.753494673868346,0.0970064606399547,-0.943623842990359,-0.563365504746332,-7.76746897987533,8.00699395017724e-15,0.473399877121804,0,1,0,4.54717186430566e-13,2.27358593215283e-12,"YES","DOWN"
"2645","KIF7|Q2M1P5",0.161868665286605,0.377729582349599,-0.578467712013966,0.902205042587176,0.428530548970324,0.668264897231917,0.161868665286605,0.377729582349599,-0.578467712013966,0.902205042587176,0.428530548970324,0.668264897231917,0,NA,NA,NA,0.799299989759911,0.823226974268993,"NO","NONE"
"2646","KIFAP3|Q92845",0.143234651907025,0.172688790646988,-0.195229158294848,0.481698462108898,0.829438039205606,0.406856584180508,0.143234651907025,0.172688790646988,-0.195229158294848,0.481698462108898,0.829438039205606,0.406856584180508,0,NA,NA,NA,0.593054040441762,0.637389942499615,"NO","NONE"
"2647","KIFAP3|Q92845-2",-0.0593612362346186,0.112196782749055,-0.279262889604031,0.160540417134794,-0.529081447615026,0.596748950673131,-0.101308947683281,0.147650736158469,-0.390699072844705,0.188081177478143,-0.686139130214354,0.492625377588923,3.32254626696682,0.143749737210635,1.28890384958825,0.398052024170663,0.749164122209401,0.703546656395885,"NO","NONE"
"2648","KITM|O00142-2",-0.329227302195155,0.142042280411043,-0.607625056082739,-0.0508295483075708,-2.31781200106358,0.0204595405908412,-0.329227302195155,0.142042280411043,-0.607625056082739,-0.0508295483075708,-2.31781200106358,0.0204595405908412,0,NA,NA,NA,0.063249717482519,0.0855514940025177,"NO","NONE"
"2649","KLC1|Q07866-8",-0.408435242107382,0.0950883424867804,-0.594804968731081,-0.222065515483683,-4.2953240263302,1.74438361593913e-05,-0.444713965102075,0.187231380101347,-0.811680726876443,-0.0777472033277062,-2.3752106343571,0.0175389383379107,8.9126163377234,0.302986480556639,1.72362180091065,0.663398503164301,0.000134963958513874,0.0761495648478556,"NO","NONE"
"2650","KLC2|Q9H0B6",-0.405039169404742,0.0949512069605583,-0.591140115336045,-0.218938223473439,-4.26576114585875,1.99221830473222e-05,-0.401333691925742,0.10057408390303,-0.598455274153791,-0.204212109697692,-3.9904285115109,6.59540268203484e-05,2.99256397014269,0.0585324534873487,1,0,0.000151863191309722,0.000877173110802713,"YES","DOWN"
"2651","KLK6|Q92876",-0.0133181400124328,0.377041644528364,-0.75230618395978,0.725669903934914,-0.0353227294801673,0.971822399133809,-0.0133181400124328,0.377041644528364,-0.75230618395978,0.725669903934914,-0.0353227294801673,0.971822399133809,0,NA,NA,NA,0.984126142061501,0.985004355645351,"NO","NONE"
"2652","KNG1|P01042",-0.178198685870457,0.210489402716445,-0.590750334322037,0.234352962581123,-0.846592196902721,0.397222464765147,-0.178198685870457,0.210489402716445,-0.590750334322037,0.234352962581123,-0.846592196902721,0.397222464765147,0,NA,NA,NA,0.583503977599914,0.629806099656056,"NO","NONE"
"2653","KNG1|P01042-2",-0.0606707759503409,0.172528436048694,-0.398820296914802,0.27747874501412,-0.351656673762565,0.725095756928212,-0.0606707759503409,0.172528436048694,-0.398820296914802,0.27747874501412,-0.351656673762565,0.725095756928212,0,NA,NA,NA,0.836955041381162,0.857164613571049,"NO","NONE"
"2654","KPNA1|P52294",0.198689540386213,0.0941782724831663,0.0141035181930075,0.383275562579418,2.10971740240539,0.0348827046310207,0.198689540386213,0.0941782724831663,0.0141035181930075,0.383275562579418,2.10971740240539,0.0348827046310207,1.78595067613979,0,1,0,0.0961178455116772,0.1256175520606,"NO","NONE"
"2655","KPNA3|O00505",0.221479641716937,0.094201611273771,0.0368478763347037,0.40611140709917,2.35112370926722,0.0187168099534045,0.221479641716937,0.094201611273771,0.0368478763347037,0.40611140709917,2.35112370926722,0.0187168099534045,1.36412531021602,0,1,0,0.058725283826179,0.0799795061891527,"NO","NONE"
"2656","KPNA4|O00629",0.0746404062377953,0.0939767485297408,-0.109550636264674,0.258831448740265,0.794243335777614,0.427053784592668,0.0746404062377953,0.0939767485297408,-0.109550636264674,0.258831448740265,0.794243335777614,0.427053784592668,2.09508312406153,0,1,0,0.611353275195805,0.654408646168851,"NO","NONE"
"2657","KPNA6|O60684",-0.0908493475566932,0.0942020575465577,-0.275481987617516,0.0937832925041296,-0.964409376215508,0.334840723251965,-0.0662104718113231,0.119251359833071,-0.299938842191569,0.167517898568923,-0.555217751009338,0.578745728721914,5.64255414930012,0.131226433204272,1.37144135240995,0.468325882105694,0.519503917339037,0.766071355493881,"NO","NONE"
"2658","KPNB1|Q14974",0.343071117483523,0.0954534387833004,0.155985815267755,0.53015641969929,3.59412004278198,0.000325489753774933,0.171053529670101,0.253067130479916,-0.324948931741432,0.667055991081635,0.67592156020308,0.499090448223825,17.4997829149378,0.451428364579729,2.41521447735929,0.8285693019975,0.00183378602349985,0.70822954909123,"NO","NONE"
"2659","KRAS|P01116-2",-0.897381995521814,0.0997231510381033,-1.09283577998134,-0.701928211062284,-8.99873285370748,2.28337787750678e-19,-1.06623022633325,0.356371741640768,-1.76470600505697,-0.367754447609537,-2.99190452482072,0.00277242954611753,21.5673180161844,0.659654070547687,2.68125082851172,0.860900646165241,3.81391263716499e-17,0.0183077062702342,"YES","DOWN"
"2660","KRT1|P04264",0.0264618666408592,0.0969327370299285,-0.163522806860693,0.216446540142411,0.272992050484337,0.784859326364998,0.0264618666408592,0.0969327370299285,-0.163522806860693,0.216446540142411,0.272992050484337,0.784859326364998,0.513619325972849,0,1,0,0.875337991205104,0.89159244250094,"NO","NONE"
"2661","KRT10|P13645",-0.0476548118113839,0.0969319791822792,-0.237637999958837,0.14232837633607,-0.491631474085242,0.622979889251769,-0.0476548118113839,0.0969319791822792,-0.237637999958837,0.14232837633607,-0.491631474085242,0.622979889251769,0.391337298547342,0,1,0,0.767440952507765,0.795928636909066,"NO","NONE"
"2662","KRT14|P02533",-0.123076680276807,0.133532738362958,-0.384796038225215,0.1386426776716,-0.921696669937751,0.356686818057785,-0.123076680276807,0.133532738362958,-0.384796038225215,0.1386426776716,-0.921696669937751,0.356686818057785,0.691946909821561,0,1,0,0.54154883419493,0.590593732398004,"NO","NONE"
"2663","KRT16|P08779",-0.0177944953238143,0.172496373408695,-0.35588117466863,0.320292184021001,-0.103158663409426,0.917837046644872,-0.0177944953238143,0.172496373408695,-0.35588117466863,0.320292184021001,-0.103158663409426,0.917837046644872,0,NA,NA,NA,0.954651389724584,0.962584780774926,"NO","NONE"
"2664","KRT18|P05783",1.70297101029313,0.447236174725729,0.826404215247241,2.57953780533902,3.80776669359873,0.000140227474885343,1.70297101029313,0.447236174725729,0.826404215247241,2.57953780533902,3.80776669359873,0.000140227474885343,0,NA,NA,NA,0.000854454753083546,0.00159910005998768,"YES","UP"
"2665","KRT2|P35908",-0.12610967577672,0.172644871498367,-0.464487406029065,0.212268054475625,-0.730457120922427,0.465110813859701,-0.12610967577672,0.172644871498367,-0.464487406029065,0.212268054475625,-0.730457120922427,0.465110813859701,0,NA,NA,NA,0.642980601730584,0.683052576133757,"NO","NONE"
"2666","KRT5|P13647",-0.035790661801531,0.0969455275668265,-0.225800404294746,0.154219080691684,-0.369183217625586,0.711991164101804,-0.035790661801531,0.0969455275668265,-0.225800404294746,0.154219080691684,-0.369183217625586,0.711991164101804,0.764176143035824,0,1,0,0.828854454321843,0.849178509049104,"NO","NONE"
"2667","KRT6A|P02538",-0.0914232848809852,0.172573001782124,-0.429660153077914,0.246813583315944,-0.529765861037803,0.596274277702173,-0.0914232848809852,0.172573001782124,-0.429660153077914,0.246813583315944,-0.529765861037803,0.596274277702173,0,NA,NA,NA,0.749164122209401,0.777812068672881,"NO","NONE"
"2668","KRT74|Q7RTS7",0.103666765530115,0.210264617254641,-0.308444311512081,0.515777842572311,0.493030006111627,0.621991385715814,0.103666765530115,0.210264617254641,-0.308444311512081,0.515777842572311,0.493030006111627,0.621991385715814,0,NA,NA,NA,0.766722179179533,0.795560603486511,"NO","NONE"
"2669","KRT9|P35527",0.103702876608527,0.0970679818452442,-0.0865468718601391,0.293952625077194,1.06835307211662,0.285361276903241,0.103702916326395,0.0970680896844426,-0.0865470435032165,0.293952876156006,1.06835229438965,0.285361627590717,2.35846225343599,0.000238455115057991,1.0859240888377,0.151989820025211,0.465011963137305,0.514629623082783,"NO","NONE"
"2670","KTN1|Q86UP2",0.426581634604247,0.110840034555331,0.209339158830624,0.64382411037787,3.84862415746813,0.000118783089433213,0.393405522480023,0.240860344856355,-0.0786720787423307,0.865483123702377,1.63333454792919,0.102398654522443,4.58251858610088,0.301399944383416,2.14068180402901,0.781779390260833,0.000737118260694368,0.268106020762082,"NO","NONE"
"2671","KTN1|Q86UP2-2",0.547432328008028,0.384884600260143,-0.206927626705948,1.301792282722,1.42232847881682,0.154930915138071,0.547432328008028,0.384884600260143,-0.206927626705948,1.301792282722,1.42232847881682,0.154930915138071,0,NA,NA,NA,0.299342937049356,0.352591440274482,"NO","NONE"
"2672","KTN1|Q86UP2-4",0.359548658802244,0.211529744279606,-0.0550420216447505,0.774139339249239,1.69975461383333,0.0891770918303945,0.359548658802244,0.211529744279606,-0.0550420216447505,0.774139339249239,1.69975461383333,0.0891770918303945,0,NA,NA,NA,0.198446984523829,0.244655412804256,"NO","NONE"
"2673","KV307|P04206",0.0884219634912205,0.141141162750687,-0.188209632236233,0.365053559218674,0.626478922009517,0.531000857952857,0.0884219634912205,0.141141162750687,-0.188209632236233,0.365053559218674,0.626478922009517,0.531000857952857,0,NA,NA,NA,0.698553357298556,0.73263452416816,"NO","NONE"
"2674","L1CAM|E7EMY4",0.096851960313216,0.14115520083842,-0.179807149560605,0.373511070187037,0.686138092949776,0.492626031621959,0.096851960313216,0.14115520083842,-0.179807149560605,0.373511070187037,0.686138092949776,0.492626031621959,0,NA,NA,NA,0.66619779600711,0.703546656395885,"NO","NONE"
"2675","L1CAM|P32004",0.0544882458363072,0.0941674912217933,-0.130076645472899,0.239053137145514,0.578631172279728,0.562838066540202,0.0672700536195012,0.146214186486595,-0.219304485923048,0.35384459316205,0.46007884211474,0.645459630187942,6.37772758019323,0.205563211795786,1.45804979112434,0.529613022463229,0.724322297477612,0.810418997834438,"NO","NONE"
"2676","L2HGDH|Q9H9P8",-0.146581775641217,0.0971132512079696,-0.336920250430428,0.0437566991479939,-1.50939005560951,0.131199132872323,-0.146581775641217,0.0971132512079696,-0.336920250430428,0.0437566991479939,-1.50939005560951,0.131199132872323,1.40474800072128,0,1,0,0.264772924368033,0.315578092156681,"NO","NONE"
"2677","LACTB|P83111",-0.291105652198885,0.211055308324467,-0.704766455260838,0.122555150863068,-1.3792860957155,0.167806561806362,-0.291105652198885,0.211055308324467,-0.704766455260838,0.122555150863068,-1.3792860957155,0.167806561806362,0,NA,NA,NA,0.31787287918572,0.371095585863837,"NO","NONE"
"2678","LACTB2|Q53H82",0.566004631127521,0.385420221410177,-0.189405121749879,1.32141438400492,1.46853901192994,0.141957867392106,0.566004631127521,0.385420221410177,-0.189405121749879,1.32141438400492,1.46853901192994,0.141957867392106,0,NA,NA,NA,0.280800671863383,0.333818497593747,"NO","NONE"
"2679","LAGE3|Q14657",0.312055194554694,0.173419015954212,-0.0278398309499392,0.651950220059328,1.79942893135252,0.0719508565019898,0.312055194554694,0.173419015954212,-0.0278398309499392,0.651950220059328,1.79942893135252,0.0719508565019898,0,NA,NA,NA,0.167534635174109,0.209435629971707,"NO","NONE"
"2680","LAMA2|P24043",0.0522450471608667,0.0941852624098939,-0.132354675036979,0.236844769358713,0.554705118657487,0.579096374476587,0.0933376962398669,0.144375106045048,-0.189632311872579,0.376307704352313,0.646494390873337,0.517959228546643,6.23502809944025,0.200575219382846,1.44164583022787,0.518847396971744,0.737629436314054,0.723435922015835,"NO","NONE"
"2681","LAMA3|Q16787-3",-0.00994872410281018,0.377039570267892,-0.748932702574338,0.729035254368718,-0.026386419058725,0.978949126400796,-0.00994872410281018,0.377039570267892,-0.748932702574338,0.729035254368718,-0.026386419058725,0.978949126400796,0,NA,NA,NA,0.988522775396536,0.988874437714358,"NO","NONE"
"2682","LAMA5|O15230",0.200740922970135,0.157235197101577,-0.107434400451013,0.508916246391282,1.27669202996866,0.201710996346139,0.200740922970135,0.157235197101577,-0.107434400451013,0.508916246391282,1.27669202996866,0.201710996346139,0.123630693078322,0,1,0,0.364814251034944,0.417614563707518,"NO","NONE"
"2683","LAMB2|P55268",0.304908285466379,0.094405805198852,0.119876307345124,0.489940263587633,3.22976203448648,0.00123893291226799,0.304908285466379,0.094405805198852,0.119876307345124,0.489940263587633,3.22976203448648,0.00123893291226799,0.613146598843642,0,1,0,0.00597782498621063,0.00958569483483639,"YES","UP"
"2684","LAMC1|P11047",0.225107727540148,0.0941505908699629,0.0405759603118555,0.409639494768441,2.39093271173474,0.0168056325825885,0.225107727540148,0.0941505908699629,0.0405759603118555,0.409639494768441,2.39093271173474,0.0168056325825885,0.652888686632096,0,1,0,0.0538595865894583,0.0738693401211456,"NO","NONE"
"2685","LAMP1|P11279",0.40915334976114,0.0950152961154176,0.222926791394513,0.595379908127767,4.30618401971963,1.66094900578912e-05,0.418272608613469,0.105756608744051,0.210993464348035,0.625551752878903,3.95504936836391,7.6518849340701e-05,4.28915000000787,0.0817520445514283,1.19570760082442,0.300560717159695,0.000128859691309787,0.000989864568122645,"YES","UP"
"2686","LAMP2|P13473-2",0.0374398684056495,0.0940245628142002,-0.146844888372307,0.221724625183606,0.39819242211882,0.690488351394984,0.0374442536191438,0.0940314136308625,-0.146853930512735,0.221742437751023,0.398210046763075,0.690475360812116,2.8714194232059,0.00197873101107482,1,0,0.81303822259426,0.834845746721488,"NO","NONE"
"2687","LAMP5|Q9UJQ1-2",0.135207154595834,0.210345260621356,-0.277061980540715,0.547476289732382,0.642786788713157,0.520362456747575,0.135207154595834,0.210345260621356,-0.277061980540715,0.547476289732382,0.642786788713157,0.520362456747575,0,NA,NA,NA,0.689164736909859,0.72509968319979,"NO","NONE"
"2688","LAMTOR1|Q6IAA8",0.305243284911293,0.0944418130035842,0.120140732789602,0.490345837032985,3.23207777575923,0.00122893602112234,0.305243284911293,0.0944418130035842,0.120140732789602,0.490345837032985,3.23207777575923,0.00122893602112234,2.0289096950012,0,1,0,0.0059396831182585,0.00952132014181956,"YES","UP"
"2689","LAMTOR2|Q9Y2Q5",0.0365140685862909,0.11208126151226,-0.183161167319554,0.256189304492136,0.32578209857405,0.744589223753621,0.0365133149186987,0.112084301684829,-0.183167879615889,0.256194509453286,0.325766537952575,0.744600997682295,2.4715598755001,0.00118429788254523,1.11165639374316,0.190794437219402,0.848589645132815,0.866439910741272,"NO","NONE"
"2690","LAMTOR3|Q9UHA4",0.206602730133372,0.0941590924890717,0.0220543000378159,0.391151160228929,2.19418778019076,0.028221912696891,0.206602730133372,0.0941590924890717,0.0220543000378159,0.391151160228929,2.19418778019076,0.028221912696891,1.73815314032472,0,1,0,0.0811916120595968,0.107421073864373,"NO","NONE"
"2691","LAMTOR5|O43504",0.231739309048326,0.0944189285166534,0.046681609696824,0.416797008399829,2.45437342584811,0.0141130339051699,0.207967960532507,0.129468838496175,-0.0457863000402289,0.461722221105243,1.60631672414865,0.108204337585527,5.42340806113192,0.160817352447539,1.34454553178536,0.446842286956023,0.0467880441024284,0.277799472490149,"NO","NONE"
"2692","LANCL1|O43813",0.402913634632692,0.0954145537511625,0.215904545679452,0.589922723585931,4.22276915619681,2.41318949599797e-05,0.380482339214672,0.18934798310172,0.0093671117900016,0.751597566639341,2.00943433873426,0.0444910916179769,11.6077161418175,0.308288795558455,1.96703805604751,0.741551226499042,0.000179613409538302,0.148973662183763,"NO","NONE"
"2693","LANCL2|Q9NS86",-0.273871610462203,0.0948619108435674,-0.459797539220245,-0.0879456817041619,-2.88705559509373,0.00388865512637377,-0.384203441661407,0.222843595002682,-0.820968862052094,0.05256197872928,-1.72409461289108,0.0846907644500019,10.1246634890316,0.380923598564148,1.8370867779387,0.703693855776046,0.0161430354259332,0.235751519591705,"NO","NONE"
"2694","LAP3|P28838-2",0.154423373024265,0.126005367537104,-0.09254260920719,0.401389355255721,1.22553011861811,0.220375549266565,0.154423373024265,0.126005367537104,-0.09254260920719,0.401389355255721,1.22553011861811,0.220375549266565,1.19896142921937,0,1,0,0.390000855183802,0.441606472930424,"NO","NONE"
"2695","LARP1|Q6PKG0",-0.321556041236921,0.0976568209892674,-0.51295989322056,-0.130152189253282,-3.29271460999392,0.000992251378770773,-0.348099200579102,0.149916551708481,-0.641930242614162,-0.0542681585440422,-2.32195309065002,0.0202354616325005,4.34021700376941,0.192252869811053,1.47312881374464,0.539193547635284,0.00491709910998187,0.0847471877662024,"NO","NONE"
"2696","LARP1|Q6PKG0-3",0.21508483778044,0.378259008166528,-0.526289195053796,0.956458870614676,0.568617886519043,0.569615483711591,0.21508483778044,0.378259008166528,-0.526289195053796,0.956458870614676,0.568617886519043,0.569615483711591,0,NA,NA,NA,0.729884100180082,0.760245906462544,"NO","NONE"
"2697","LARP4B|Q92615",-0.647234046926874,0.387962680352739,-1.40762692776387,0.113158833910119,-1.66828945077502,0.0952582810635827,-0.647234046926874,0.387962680352739,-1.40762692776387,0.113158833910119,-1.66828945077502,0.0952582810635827,0,NA,NA,NA,0.207945955320482,0.254934862469409,"NO","NONE"
"2698","LARS|Q9P2J5",-0.268140804845023,0.0974938524595025,-0.45922524437971,-0.0770563653103367,-2.75033551429722,0.00595342724396149,-0.263305792428909,0.128367929599787,-0.514902311214464,-0.0117092736433542,-2.05118048760168,0.0402493733677949,3.27670327714397,0.140458118308963,1.27998110867778,0.389630420932337,0.0229996689241206,0.139290793026025,"NO","NONE"
"2699","LARS|Q9P2J5-2",-0.0712454865840171,0.377171231765476,-0.81048751684896,0.667996543680926,-0.188894275553649,0.850175680257474,-0.0712454865840171,0.377171231765476,-0.81048751684896,0.667996543680926,-0.188894275553649,0.850175680257474,0,NA,NA,NA,0.916286646747211,0.926579573282515,"NO","NONE"
"2700","LARS2|Q15031",-0.0277058265429418,0.0939643945519808,-0.211872655693936,0.156461002608052,-0.294854520960225,0.768105015145301,-0.0256473629169928,0.0978604196282645,-0.217450260900368,0.166155535066382,-0.262081064177097,0.793258945275102,2.17689472052815,0.0480613676938621,1,0,0.863433962986969,0.895609850937834,"NO","NONE"
"2701","LASP1|Q14847",-0.160134878074016,0.0944342848815406,-0.345222675347631,0.0249529191995987,-1.69572818044729,0.089937369134313,-0.114486075355639,0.181798237679839,-0.470804073660976,0.241831922949698,-0.629742492648681,0.528863076189199,9.01571027932512,0.29168755430285,1.73356187076638,0.667247514942931,0.199672254868244,0.731113293495243,"NO","NONE"
"2702","LCMT1|Q9UIC8",0.500503265194515,0.0957753925260615,0.312786945238248,0.688219585150782,5.22580228588802,1.73401573911818e-07,0.427621888034664,0.173244380306864,0.088069142109251,0.767174633960077,2.46831607049664,0.0135750395780243,8.81355709894902,0.270821231415568,1.71401644283722,0.659615298758575,2.09520752818131e-06,0.0630872747656302,"NO","NONE"
"2703","LCP1|P13796",0.374739676785529,0.0947088287076279,0.189113783500606,0.560365570070453,3.95675547780634,7.59746287893154e-05,0.374739676785529,0.0947088287076279,0.189113783500606,0.560365570070453,3.95675547780634,7.59746287893154e-05,1.43434061825324,0,1,0,0.000501114886056356,0.000987322464289524,"YES","UP"
"2704","LDHA|P00338",-0.374530719046541,0.0953577519636291,-0.561428478541957,-0.187632959551124,-3.92763788296301,8.57842417720785e-05,-0.607610028616547,0.301375879929833,-1.19829589908809,-0.0169241581450073,-2.01612029721162,0.0437873980973938,12.8277475681527,0.548171188441938,2.06782877822389,0.766131974139555,0.000554861855379993,0.147329755458081,"NO","NONE"
"2705","LDHAL6A|Q6ZMR3",-0.410103383012806,0.381461013603093,-1.15775323118101,0.3375464651554,-1.07508596786647,0.282336241214891,-0.410103383012806,0.381461013603093,-1.15775323118101,0.3375464651554,-1.07508596786647,0.282336241214891,0,NA,NA,NA,0.462071329642469,0.511447372841903,"NO","NONE"
"2706","LDHB|P07195",0.728193144691553,0.0973534100141229,0.537383967291711,0.919002322091395,7.47989356085129,7.43828310911319e-14,0.647541559445502,0.186877675123129,0.281268046689592,1.01381507220141,3.46505573241348,0.000530121607268885,10.0044633434906,0.301349537561872,1.8261492585484,0.700133840567075,3.20015225580711e-12,0.00480153206966507,"YES","UP"
"2707","LDHD|Q86WU2-2",-0.0760752820011209,0.109243328494363,-0.29018827140135,0.138037707399109,-0.69638377967444,0.486188518321294,-0.0760752820011209,0.109243328494363,-0.29018827140135,0.138037707399109,-0.69638377967444,0.486188518321294,0.0761474548715219,0,1,0,0.661816341882033,0.699720673677608,"NO","NONE"
"2708","LETM1|O95202",-0.728756412864,0.0976151614173648,-0.920078613587098,-0.537434212140901,-7.46560680003507,8.29166058286721e-14,-0.67995454347121,0.201037434863829,-1.07398067534863,-0.285928411593788,-3.3822285084953,0.00071900308837539,12.9680388579301,0.333156267084935,2.07910548537346,0.768662013364845,3.46237797427227e-12,0.00607621806381524,"YES","DOWN"
"2709","LETMD1|Q6P1Q0-2",0.0268671724410473,0.184958241998115,-0.335644320519101,0.389378665401196,0.145260747241105,0.884505005116265,0.179639316612316,0.395916976447074,-0.596343698091942,0.955622331316575,0.453729764821868,0.65002334088174,3.30882545064492,0.47419817760938,1.8190177158689,0.697777953259792,0.935923965726713,0.812667321549227,"NO","NONE"
"2710","LETMD1|Q6P1Q0-4",0.121510386571931,0.172634025699909,-0.216846086306052,0.459866859449914,0.703861165719172,0.481519237813757,0.121510386571931,0.172634025699909,-0.216846086306052,0.459866859449914,0.703861165719172,0.481519237813757,0,NA,NA,NA,0.657343209505848,0.695636670451368,"NO","NONE"
"2711","LETMD1|Q6P1Q0-7",0.00308372908245344,0.1410709545837,-0.273410261166284,0.279577719331191,0.0218594188403525,0.982560096107283,0.00308372908245344,0.1410709545837,-0.273410261166284,0.279577719331191,0.0218594188403525,0.982560096107283,0,NA,NA,NA,0.990408020197597,0.990935674976605,"NO","NONE"
"2712","LGALS1|P09382",0.398229591369767,0.095007097767199,0.212019101470381,0.584440081269153,4.19157726873807,2.7702180717862e-05,0.36330570712001,0.122905496042976,0.122415361373747,0.604196052866274,2.95597608582918,0.00311681256235757,4.95557050517278,0.141163502419409,1.28524582670305,0.394620660352122,0.00020273284058858,0.0200503421946088,"YES","UP"
"2713","LGALS3|P17931",0.367727091152906,0.0947080577838562,0.182102708850809,0.553351473455002,3.88274345137704,0.000103284523210031,0.367727091152906,0.0947080577838562,0.182102708850809,0.553351473455002,3.88274345137704,0.000103284523210031,2.34584702604023,0,1,0,0.000656023206701754,0.00125342306301739,"YES","UP"
"2714","LGALS3BP|Q08380",0.167955983619554,0.0945721375203254,-0.0174019998612531,0.353313967100361,1.77595630196533,0.0757401198935389,0.138858249952409,0.180740957742854,-0.215387517754862,0.493104017659679,0.768272181836984,0.44232549787618,10.4884724765111,0.289228001880414,1.86980145795493,0.713971695428626,0.174423414791325,0.667340797649337,"NO","NONE"
"2715","LGALSL|Q3ZCW2",-0.1109981188432,0.0939304701050258,-0.295098457299966,0.073102219613567,-1.18170513486295,0.237322720171527,-0.1109981188432,0.0939304701050258,-0.295098457299966,0.073102219613567,-1.18170513486295,0.237322720171527,0.341488143650446,0,1,0,0.41077589998601,0.46203487413579,"NO","NONE"
"2716","LGI1|O95970",-0.0893240980313906,0.0939545766694767,-0.273471684486272,0.0948234884234909,-0.950715773491528,0.341748678798555,-0.0893240980313906,0.0939545766694767,-0.273471684486272,0.0948234884234909,-0.950715773491528,0.341748678798555,1.15264704444453,0,1,0,0.525959552004605,0.574028614876365,"NO","NONE"
"2717","LGI3|Q8N145",0.171593208403239,0.094618624289899,-0.0138558874716893,0.357042304278168,1.81352465955857,0.0697509387682602,0.14994262303607,0.188452410395091,-0.219417314138071,0.51930256021021,0.795652455289452,0.426234068651343,11.5645808378943,0.307179369401437,1.9633798102502,0.740587225594054,0.163307091721524,0.654034929984052,"NO","NONE"
"2718","LGI4|Q8N135",0.673549654962992,0.115032039151329,0.448091001158186,0.899008308767798,5.85532222094153,4.7608605377827e-09,0.673549654962992,0.115032039151329,0.448091001158186,0.899008308767798,5.85532222094153,4.7608605377827e-09,0.876176456743526,0,1,0,7.6809451687693e-08,2.81634656188208e-07,"YES","UP"
"2719","LHPP|Q9H008",0.597775278351827,0.0961366530434457,0.40935090079245,0.786199655911203,6.21797472064773,5.03612668519115e-10,0.604211502758272,0.109673347811501,0.389255690983795,0.819167314532748,5.50919174817886,3.6048506028482e-08,4.67186782707172,0.0932322994520774,1.24791396966721,0.357858545865505,9.69497065939002e-09,1.58697260260271e-06,"YES","UP"
"2720","LIMCH1|Q9UPQ0-10",0.0521340813308169,0.105138597288381,-0.153933782739471,0.258201945401105,0.495860537189972,0.619992810197302,0.0445118623934017,0.154157704475131,-0.257631686317224,0.346655411104028,0.288742379402662,0.772778529222311,3.24909962364049,0.174830967494106,1.27457828783494,0.384444851906671,0.765255198676479,0.883553305305719,"NO","NONE"
"2721","LIMCH1|Q9UPQ0-2",0.31594473259476,0.211216069414361,-0.0980311564134999,0.72992062160302,1.49583662583429,0.134696234377872,0.31594473259476,0.211216069414361,-0.0980311564134999,0.72992062160302,1.49583662583429,0.134696234377872,0,NA,NA,NA,0.270010559488858,0.321648212124111,"NO","NONE"
"2722","LIMK1|P53667-2",-0.348860636292283,0.211449155376828,-0.76329336539228,0.065572092807713,-1.6498558987884,0.0989724125703938,-0.348860636292283,0.211449155376828,-0.76329336539228,0.065572092807713,-1.6498558987884,0.0989724125703938,0,NA,NA,NA,0.214607519651423,0.262375968962542,"NO","NONE"
"2723","LIMK1|P53667-4",-0.242574052104322,0.378590660870519,-0.984598112293756,0.499450008085113,-0.640729096556568,0.521698706445872,-0.242574052104322,0.378590660870519,-0.984598112293756,0.499450008085113,-0.640729096556568,0.521698706445872,0,NA,NA,NA,0.690451399185763,0.726239487235803,"NO","NONE"
"2724","LIMK2|B5MC51",0.426777762762314,0.142699445436645,0.147091989092652,0.706463536431976,2.9907457695888,0.00278297081218211,0.426777762762314,0.142699445436645,0.147091989092652,0.706463536431976,2.9907457695888,0.00278297081218211,0,NA,NA,NA,0.0120737137069383,0.0183505802141361,"YES","UP"
"2725","LIMS1|P48059",0.338867554610434,0.0977988505714279,0.147185329761021,0.530549779459847,3.46494414433777,0.000530341615693939,0.322526124936935,0.13842173694592,0.051224505845455,0.593827744028415,2.33002512504913,0.0198048232237043,3.7797807545711,0.165591024703806,1.37473283851283,0.470868780528795,0.00280952428687116,0.0834339144755613,"NO","NONE"
"2726","LIN7A|O14910",-0.304209436988765,0.0949154706078134,-0.490240340955749,-0.11817853302178,-3.20505640482725,0.00135036015386302,-0.259765164430727,0.180249734758507,-0.613048152780298,0.0935178239188446,-1.44114034219663,0.149545038349127,9.66856478349727,0.287656015552198,1.79523116278445,0.689716098802944,0.0064442817762925,0.3452301921889,"NO","NONE"
"2727","LIN7B|Q9HAP6",0.138303614701854,0.112030353321079,-0.081271842982758,0.357879072386466,1.23451913344838,0.217009521511492,0.138303614701854,0.112030353321079,-0.081271842982758,0.357879072386466,1.23451913344838,0.217009521511492,0.84845888719544,0,1,0,0.386048901976158,0.438107740015557,"NO","NONE"
